Date,BET,BET-C,BET-FI,ROTX,BET-XT,BET-NG,BET-BK
2009-08-05,3994.41,2407.76,19571.02,8288.61,384.08,535.36,0.0
2009-08-04,3978.47,2372.93,19179.03,8188.4,380.54,532.29,0.0
2009-08-03,4038.68,2384.79,19469.15,8313.91,386.08,540.65,0.0
2009-07-31,3920.3,2318.34,18583.22,8022.4,373.38,527.04,0.0
2009-07-30,3986.85,2344.74,18186.73,8062.25,376.0,530.42,0.0
2009-07-29,3783.04,2260.69,17299.09,7607.77,357.05,515.6,0.0
2009-07-28,3807.07,2266.61,17121.98,7637.46,357.97,515.04,0.0
2009-07-27,3854.89,2287.89,17710.73,7769.0,364.41,523.43,0.0
2009-07-24,3741.73,2241.7,17826.29,7669.76,357.47,519.09,0.0
2009-07-23,3656.98,2206.6,17719.75,7345.82,350.74,515.93,0.0
2009-07-22,3586.16,2179.48,17581.57,7191.64,344.66,515.17,0.0
2009-07-21,3639.94,2219.66,17703.51,7311.76,349.13,527.22,0.0
2009-07-20,3579.78,2169.95,16810.06,7170.95,339.54,518.57,0.0
2009-07-17,3441.24,2102.98,16266.14,6903.33,327.24,501.8,0.0
2009-07-16,3457.67,2112.82,16284.62,6941.66,328.21,505.68,0.0
2009-07-15,3415.67,2088.67,15994.5,6836.41,324.27,497.82,0.0
2009-07-14,3338.27,2047.37,15674.96,6645.53,316.96,486.73,0.0
2009-07-13,3315.59,2035.51,15635.21,6580.18,315.38,485.12,0.0
2009-07-10,3341.6,2054.12,15649.33,6594.88,317.36,485.33,0.0
2009-07-09,3402.06,2083.4,16005.55,6711.62,323.8,490.23,0.0
2009-07-08,3384.71,2073.44,15759.23,6678.92,321.26,488.37,0.0
2009-07-07,3423.37,2094.65,16086.56,6775.89,325.92,494.88,0.0
2009-07-06,3394.53,2084.72,16189.36,6729.62,324.38,487.94,0.0
2009-07-03,3437.82,2115.68,16568.16,6808.23,329.49,494.05,0.0
2009-07-02,3433.87,2108.82,16174.31,6828.89,326.57,496.71,0.0
2009-07-01,3435.5,2100.91,16429.92,6852.91,328.74,492.97,0.0
2009-06-30,3434.43,2104.6,16656.32,6850.06,330.11,495.42,0.0
2009-06-29,3391.01,2082.35,16451.82,6763.33,325.96,489.12,0.0
2009-06-26,3408.16,2092.39,16540.5,6788.06,327.95,489.13,0.0
2009-06-25,3361.55,2063.66,16050.3,6702.09,321.71,485.32,0.0
2009-06-24,3436.57,2103.2,17419.44,6799.68,334.47,493.89,0.0
2009-06-23,3377.65,2071.71,15671.71,6675.49,320.71,488.81,0.0
2009-06-22,3386.58,2087.52,15707.51,6730.59,321.56,492.77,0.0
2009-06-19,3477.03,2134.8,16272.13,6940.59,331.25,499.44,0.0
2009-06-18,3376.61,2089.33,15953.16,6757.42,323.15,485.35,0.0
2009-06-17,3290.07,2046.32,15837.29,6606.07,316.27,475.93,0.0
2009-06-16,3429.03,2121.76,16994.19,6861.69,331.96,498.48,0.0
2009-06-15,3524.78,2188.15,17679.92,7050.11,342.4,514.38,0.0
2009-06-12,3651.62,2262.52,18215.28,7309.55,355.1,529.67,0.0
2009-06-11,3657.53,2264.82,18208.69,7316.88,354.81,529.85,0.0
2009-06-10,3609.07,2236.32,18306.62,7227.75,351.15,526.08,0.0
2009-06-09,3514.56,2175.18,17380.28,7030.76,339.12,512.08,0.0
2009-06-05,3544.54,2193.83,17745.38,7090.1,343.53,514.69,0.0
2009-06-04,3507.76,2171.46,17010.61,6950.27,336.18,513.08,0.0
2009-06-03,3483.21,2163.91,16936.19,6908.78,334.74,507.54,0.0
2009-06-02,3484.85,2163.99,17109.88,6886.91,335.89,505.86,0.0
2009-06-01,3454.11,2134.45,17252.17,6793.82,334.19,505.71,0.0
2009-05-29,3341.53,2060.35,16109.43,6582.29,319.68,487.87,0.0
2009-05-28,3227.19,2017.39,15817.85,6411.97,310.98,471.59,0.0
2009-05-27,3144.17,1979.65,15534.78,6289.15,303.87,467.04,0.0
2009-05-26,3097.76,1955.79,14956.77,6184.71,297.43,462.51,0.0
2009-05-25,3193.38,2015.51,15505.77,6406.0,306.89,476.75,0.0
2009-05-22,3159.38,2000.58,15788.37,6344.6,306.36,470.71,0.0
2009-05-21,3084.95,1968.45,15612.35,6207.78,300.48,462.9,0.0
2009-05-20,3211.01,2039.88,16532.9,6420.11,314.12,482.41,0.0
2009-05-19,3166.0,2019.04,16696.77,6343.14,312.78,474.61,0.0
2009-05-18,3073.32,1966.54,15990.18,6095.77,302.29,463.18,0.0
2009-05-15,2942.93,1917.25,15124.79,5896.78,288.95,439.04,0.0
2009-05-14,2839.63,1863.81,15045.59,5655.63,280.19,427.54,0.0
2009-05-13,3054.94,1990.86,16499.61,6122.73,303.59,450.41,0.0
2009-05-12,3159.27,2058.12,17626.62,6541.08,317.15,455.81,0.0
2009-05-11,3271.07,2121.45,18617.2,6709.74,330.36,471.16,0.0
2009-05-08,3316.83,2144.16,19318.19,6713.84,337.28,473.22,0.0
2009-05-07,3296.94,2123.88,19402.11,6700.47,336.82,478.36,0.0
2009-05-06,3091.31,1986.77,18519.91,6302.55,318.59,436.93,0.0
2009-05-05,3048.23,1966.91,17974.38,6185.09,312.19,432.47,0.0
2009-05-04,3012.59,1939.59,18008.67,6010.86,311.02,421.37,0.0
2009-04-30,3048.92,1949.17,18524.97,5970.38,316.13,428.51,0.0
2009-04-29,2931.09,1873.97,17631.1,5731.26,304.22,409.18,0.0
2009-04-28,2918.33,1857.15,16536.32,5715.28,297.08,408.51,0.0
2009-04-27,3021.51,1896.52,15853.61,5905.68,299.78,410.18,0.0
2009-04-24,2923.26,1847.53,15853.61,5796.13,293.75,401.68,0.0
2009-04-23,2857.07,1807.23,15853.61,5691.2,290.0,389.24,0.0
2009-04-22,2828.97,1797.05,15606.98,5648.69,286.99,384.77,0.0
2009-04-21,2761.14,1762.02,14466.53,5509.09,275.94,377.65,0.0
2009-04-17,2871.18,1823.91,16088.99,5782.03,293.46,383.76,0.0
2009-04-16,2934.22,1864.51,17016.23,5909.53,303.35,396.25,0.0
2009-04-15,2747.41,1766.2,14819.03,5530.96,276.4,376.4,0.0
2009-04-14,2772.12,1762.7,15115.68,5572.14,279.97,373.33,0.0
2009-04-13,2819.42,1783.28,15913.29,5581.83,288.2,376.57,0.0
2009-04-10,2864.52,1797.16,16010.38,5665.47,291.44,380.78,0.0
2009-04-09,2803.74,1770.86,15326.32,5569.43,282.43,382.54,0.0
2009-04-08,2656.05,1697.31,13353.59,5260.05,259.87,374.68,0.0
2009-04-07,2570.22,1643.19,12562.51,5069.04,248.79,363.31,0.0
2009-04-06,2623.73,1683.43,13068.0,5198.35,255.47,371.56,0.0
2009-04-03,2582.44,1670.44,12182.59,5200.84,247.47,368.28,0.0
2009-04-02,2565.16,1672.13,11743.87,5092.85,243.59,369.07,0.0
2009-04-01,2425.03,1597.16,11036.99,4799.14,229.84,358.26,0.0
2009-03-31,2367.47,1550.82,10784.29,4678.17,224.76,347.91,0.0
2009-03-30,2278.44,1489.89,10281.43,4508.74,215.46,340.12,0.0
2009-03-27,2427.42,1572.56,10912.46,4906.86,229.41,354.49,0.0
2009-03-26,2516.73,1616.64,11471.71,5176.7,238.49,364.75,0.0
2009-03-25,2429.69,1557.0,11121.92,4924.6,230.03,361.51,0.0
2009-03-24,2370.1,1538.63,11098.51,4881.81,227.25,348.53,0.0
2009-03-23,2389.08,1553.26,10785.56,4806.76,226.42,355.04,0.0
2009-03-20,2296.65,1505.54,10090.22,4561.0,215.82,346.02,0.0
2009-03-19,2239.12,1473.24,10003.44,4465.4,211.46,339.63,0.0
2009-03-18,2119.42,1398.16,9675.44,4090.45,201.04,328.08,0.0
2009-03-17,2118.95,1398.61,9815.2,4069.69,201.54,329.83,0.0
2009-03-16,2106.35,1387.97,9707.17,3987.77,199.87,330.77,0.0
2009-03-13,2066.71,1361.26,9677.8,3876.65,196.52,323.69,0.0
2009-03-12,2011.24,1320.38,9278.66,3726.55,190.2,315.85,0.0
2009-03-11,1987.08,1293.02,9226.96,3683.35,188.23,310.85,0.0
2009-03-10,2000.4,1289.42,9186.96,3643.12,188.5,316.12,0.0
2009-03-09,1964.56,1269.87,8617.22,3545.02,182.56,309.77,0.0
2009-03-06,2017.39,1298.94,8959.18,3650.3,188.39,318.76,0.0
2009-03-05,1939.33,1266.19,8657.16,3542.48,181.44,303.8,0.0
2009-03-04,1990.57,1292.0,8923.78,3634.79,186.52,313.15,0.0
2009-03-03,1907.19,1240.19,8473.66,3453.86,177.52,298.38,0.0
2009-03-02,1914.81,1246.27,8076.62,3473.75,174.99,300.47,0.0
2009-02-27,1899.14,1244.65,8160.85,3484.46,175.12,297.13,0.0
2009-02-26,1900.47,1244.97,8305.11,3463.36,176.44,298.13,0.0
2009-02-25,1887.14,1231.05,8034.74,3440.98,173.58,295.4,0.0
2009-02-24,1899.05,1248.25,7861.5,3455.09,173.57,298.98,0.0
2009-02-23,1972.71,1300.81,8350.36,3629.19,182.34,307.98,0.0
2009-02-20,1994.47,1320.1,8260.95,3685.43,183.54,308.76,0.0
2009-02-19,2065.35,1363.42,8971.05,3862.45,193.05,313.34,0.0
2009-02-18,1974.26,1322.11,8651.18,3677.56,185.2,301.36,0.0
2009-02-17,1890.54,1277.03,8428.09,3575.77,178.38,290.91,0.0
2009-02-16,2068.22,1376.88,9210.78,3970.41,194.6,311.75,0.0
2009-02-13,2164.79,1436.83,9813.93,4172.66,205.21,321.71,0.0
2009-02-12,2219.82,1460.8,10462.26,4286.48,213.02,328.53,0.0
2009-02-11,2234.69,1476.19,10431.57,4334.98,214.17,330.87,0.0
2009-02-10,2254.31,1479.61,9957.12,4440.46,211.65,329.58,0.0
2009-02-09,2281.88,1497.36,9827.32,4467.14,212.15,333.33,0.0
2009-02-06,2283.46,1498.58,9641.8,4427.54,211.08,334.66,0.0
2009-02-05,2265.95,1483.69,9373.36,4416.72,207.84,333.24,0.0
2009-02-04,2198.76,1458.2,9363.66,4368.01,204.3,323.21,0.0
2009-02-03,2272.81,1505.45,9708.01,4491.79,211.53,332.28,0.0
2009-02-02,2269.2,1514.29,9610.43,4510.63,211.14,330.52,0.0
2009-01-30,2253.02,1510.65,9707.83,4504.62,211.76,330.11,0.0
2009-01-29,2304.85,1541.46,10463.29,4630.45,220.13,332.39,0.0
2009-01-28,2284.9,1515.2,10435.76,4616.22,218.4,327.07,0.0
2009-01-27,2341.5,1558.07,10837.88,4674.69,224.92,331.58,0.0
2009-01-26,2359.49,1569.91,10884.91,4672.86,226.51,330.23,0.0
2009-01-23,2300.69,1540.19,10780.46,4551.46,222.13,320.94,0.0
2009-01-22,2442.94,1634.06,11765.71,4862.17,238.48,339.72,0.0
2009-01-21,2476.29,1653.98,12111.1,4935.24,243.04,347.09,0.0
2009-01-20,2598.08,1734.1,12472.76,5170.49,253.6,367.43,0.0
2009-01-19,2746.92,1822.1,13570.36,5582.79,270.48,390.23,0.0
2009-01-16,2808.46,1855.9,13968.31,5802.35,277.07,398.75,0.0
2009-01-15,2776.87,1845.46,13758.15,5701.64,273.63,391.79,0.0
2009-01-14,2786.76,1856.81,13629.88,5722.89,273.53,393.68,0.0
2009-01-13,2822.38,1883.85,13991.04,5858.26,278.81,396.94,0.0
2009-01-12,2866.74,1915.9,14140.07,6004.55,283.09,397.64,0.0
2009-01-09,2749.67,1853.5,13727.39,5789.89,272.66,382.05,0.0
2009-01-08,2696.92,1830.04,13343.66,5722.5,266.89,374.6,0.0
2009-01-07,2741.46,1848.21,13491.87,5735.12,270.7,383.99,0.0
2009-01-06,3125.7,2086.32,13938.54,6980.64,301.39,391.13,0.0
2009-01-05,2983.79,2016.57,13029.26,6802.37,285.97,363.56,0.0
2008-12-23,2901.1,1977.1,12549.53,6590.32,277.36,348.43,0.0
2008-12-22,2848.87,1948.03,12492.54,6424.32,273.8,335.98,0.0
2008-12-19,2847.86,1952.83,12456.79,6352.19,273.41,336.16,0.0
2008-12-18,2887.74,1998.97,12437.38,6463.78,276.04,342.49,0.0
2008-12-17,2883.1,2004.99,12076.12,6479.53,273.61,341.75,0.0
2008-12-16,2867.76,2003.08,12716.24,6464.98,276.44,340.83,0.0
2008-12-15,2850.72,1999.72,12961.37,6498.19,276.84,338.52,0.0
2008-12-12,2875.44,2054.02,13325.28,6604.35,280.8,344.3,0.0
2008-12-11,2899.05,2082.7,13948.49,6693.44,285.7,349.61,0.0
2008-12-10,2923.38,2107.94,14431.8,6733.93,289.9,354.29,0.0
2008-12-09,2938.34,2121.73,14708.69,6744.25,292.26,357.88,0.0
2008-12-08,2946.52,2128.42,14800.95,6719.46,293.5,358.69,0.0
2008-12-05,2915.13,2119.5,14493.29,6613.41,289.54,351.83,0.0
2008-12-04,2936.41,2134.09,14744.08,6658.47,292.5,357.53,0.0
2008-12-03,2941.6,2137.16,14643.2,6761.15,292.28,358.62,0.0
2008-12-02,2938.44,2136.74,14614.45,6756.28,291.9,358.13,0.0
2008-11-28,2980.39,2177.39,14651.62,6816.58,294.5,365.63,0.0
2008-11-27,2987.58,2182.42,14527.5,6828.19,294.19,365.87,0.0
2008-11-26,2987.89,2196.63,14607.41,6758.95,294.58,368.11,0.0
2008-11-25,3017.04,2213.98,14887.68,6783.3,298.58,374.2,0.0
2008-11-24,2941.33,2150.04,14027.7,6536.96,288.43,362.84,0.0
2008-11-21,2888.31,2135.54,13576.87,6408.3,282.32,352.57,0.0
2008-11-20,2865.43,2095.9,13271.34,6349.15,279.34,346.1,0.0
2008-11-19,2956.12,2153.54,14236.31,6539.66,290.77,365.12,0.0
2008-11-18,3022.47,2204.53,14754.23,6654.41,297.54,376.26,0.0
2008-11-17,3024.12,2207.87,14231.79,6638.04,295.04,374.2,0.0
2008-11-14,3128.53,2282.64,14496.79,6832.48,303.77,390.54,0.0
2008-11-13,3065.32,2238.62,14112.71,6714.48,297.48,378.72,0.0
2008-11-12,3153.55,2356.14,15041.71,7062.44,309.7,396.38,0.0
2008-11-11,3218.82,2427.2,15320.22,7315.47,316.44,412.36,0.0
2008-11-10,3365.23,2533.24,16245.7,7668.13,331.13,440.39,0.0
2008-11-07,3170.93,2383.79,14219.15,7330.87,307.16,406.72,0.0
2008-11-06,3106.15,2322.88,13279.14,7207.27,297.23,399.59,0.0
2008-11-05,3077.02,2309.86,13094.0,7185.63,293.32,398.87,0.0
2008-11-04,3177.06,2370.83,13134.63,7343.71,299.56,420.68,0.0
2008-11-03,2965.49,2239.8,11517.86,6986.35,276.98,380.17,0.0
2008-10-31,2866.35,2169.66,11059.04,6796.16,267.37,356.22,0.0
2008-10-30,2888.19,2190.64,11114.8,6841.89,269.41,359.17,0.0
2008-10-29,2842.2,2139.26,10941.96,6585.35,265.47,350.11,0.0
2008-10-28,2733.43,2046.6,10754.8,6313.09,257.02,329.21,0.0
2008-10-27,2596.3,1949.42,10012.26,6067.73,243.66,303.03,0.0
2008-10-24,2817.06,2125.42,11100.85,6500.94,264.75,340.31,0.0
2008-10-23,3082.46,2319.52,12733.21,7144.56,290.73,392.24,0.0
2008-10-22,3235.79,2449.24,13638.86,7346.41,306.21,421.1,0.0
2008-10-21,3369.23,2554.68,15771.32,7717.03,327.54,446.25,0.0
2008-10-20,3460.35,2605.24,16163.77,7853.28,335.31,459.63,0.0
2008-10-17,3483.93,2610.99,16353.02,7902.01,338.21,456.21,0.0
2008-10-16,3618.96,2701.47,17467.26,8412.4,353.27,481.75,0.0
2008-10-15,3619.7,2716.61,17544.46,8591.31,354.83,491.37,0.0
2008-10-14,3825.57,2895.17,19322.7,9145.46,379.15,528.15,0.0
2008-10-13,3458.38,2596.43,16857.42,8249.0,340.73,461.66,0.0
2008-10-10,3187.77,2405.24,15200.57,7778.1,314.33,417.72,0.0
2008-10-09,3539.07,2639.54,17851.52,8703.44,352.62,486.57,0.0
2008-10-08,3600.96,2661.33,19284.43,8683.0,363.58,506.01,0.0
2008-10-07,3968.19,2979.56,22592.73,9712.93,408.75,563.84,0.0
2008-10-06,4133.77,3111.72,24625.03,10190.49,431.72,589.83,0.0
2008-10-03,4368.95,3288.7,27513.75,10661.6,464.33,625.73,0.0
2008-10-02,4352.92,3288.34,27293.74,10540.77,462.38,622.06,0.0
2008-10-01,4327.59,3274.13,26272.97,10506.16,454.81,619.2,0.0
2008-09-30,4258.04,3235.74,25392.0,10427.19,445.78,605.56,0.0
2008-09-29,4429.85,3326.85,26887.66,10847.88,466.35,630.36,0.0
2008-09-26,4519.13,3432.48,26984.69,11134.98,473.9,641.36,0.0
2008-09-25,4633.8,3512.86,27499.62,11506.62,485.04,658.55,0.0
2008-09-24,4630.84,3511.77,27928.28,11552.67,487.99,656.54,0.0
2008-09-23,4601.38,3479.1,27941.0,11504.66,486.63,653.14,0.0
2008-09-22,4761.66,3600.66,28700.05,11874.39,501.56,683.83,0.0
2008-09-19,4667.62,3532.78,28089.66,11643.5,491.35,681.87,0.0
2008-09-18,4272.34,3255.73,24526.83,10617.41,446.61,613.4,0.0
2008-09-17,4463.11,3375.84,26555.46,11014.21,470.94,645.1,0.0
2008-09-16,4480.68,3375.33,27481.61,10859.19,477.07,642.34,0.0
2008-09-15,4823.21,3645.46,30191.29,11620.27,515.68,682.23,0.0
2008-09-12,5037.02,3784.33,31828.1,12123.43,538.76,716.73,0.0
2008-09-11,5056.36,3806.8,32170.59,12174.96,542.31,718.43,0.0
2008-09-10,5225.8,3900.28,33414.52,12596.71,561.43,738.65,0.0
2008-09-09,5361.04,4008.13,34018.34,13026.88,574.22,755.04,0.0
2008-09-08,5421.74,4033.98,34292.64,13056.28,579.44,763.88,0.0
2008-09-05,5283.14,3952.78,32119.94,12559.78,557.03,747.87,0.0
2008-09-04,5466.55,4060.16,34237.28,13016.17,582.01,766.93,0.0
2008-09-03,5527.85,4096.74,34778.1,13124.86,589.45,772.79,0.0
2008-09-02,5564.66,4128.7,35737.26,13232.25,596.75,775.82,0.0
2008-09-01,5479.32,4080.0,32942.6,13001.53,576.39,767.67,0.0
2008-08-29,5420.87,4055.2,31538.0,12927.58,564.73,760.8,0.0
2008-08-28,5554.91,4111.6,31602.97,13218.69,575.07,768.31,0.0
2008-08-27,5482.38,4054.68,31450.63,12923.96,568.22,765.35,0.0
2008-08-26,5530.37,4079.1,31270.87,13040.52,571.59,771.19,0.0
2008-08-25,5636.13,4158.95,31230.39,13278.72,579.76,786.33,0.0
2008-08-22,5686.64,4176.34,32018.2,13377.82,586.35,789.54,0.0
2008-08-21,5667.41,4147.28,31378.81,13286.61,581.27,786.55,0.0
2008-08-20,5735.16,4195.06,32212.06,13417.31,590.5,794.72,0.0
2008-08-19,5907.19,4310.92,32207.41,13875.15,604.54,818.94,0.0
2008-08-18,5859.54,4300.26,33463.41,13932.94,607.02,800.2,0.0
2008-08-15,5911.66,4327.11,34294.6,13919.73,614.48,811.33,0.0
2008-08-14,5932.18,4342.8,33881.04,13807.19,612.58,817.22,0.0
2008-08-13,6048.6,4423.22,34853.89,14187.88,627.21,822.36,0.0
2008-08-12,6223.14,4521.69,35330.46,14676.89,642.76,844.1,0.0
2008-08-11,6380.76,4611.06,36110.09,15016.21,658.52,862.94,0.0
2008-08-08,6337.67,4611.46,35852.3,14791.42,655.3,851.22,0.0
2008-08-07,6321.44,4595.55,35946.32,14816.84,654.18,853.12,0.0
2008-08-06,6094.89,4481.53,35270.4,14329.24,634.7,828.11,0.0
2008-08-05,6163.97,4509.43,35449.12,14471.33,641.08,844.0,0.0
2008-08-04,6096.74,4477.94,34513.84,14218.93,630.92,835.86,0.0
2008-08-01,6029.47,4447.43,34695.26,14169.66,628.28,817.23,0.0
2008-07-31,5948.77,4385.25,34582.03,13983.65,621.72,806.82,0.0
2008-07-30,6049.36,4444.26,35613.32,14236.52,634.24,816.07,0.0
2008-07-29,5847.14,4326.74,34744.75,13798.89,613.71,793.3,0.0
2008-07-28,5811.64,4312.44,34265.59,13754.17,608.47,781.8,0.0
2008-07-25,5856.31,4323.91,34983.24,13816.89,614.41,791.82,0.0
2008-07-24,5914.69,4364.07,36038.41,14035.95,624.08,798.97,0.0
2008-07-23,5850.28,4321.43,36165.56,13861.33,620.36,787.05,0.0
2008-07-22,5676.18,4234.88,35938.71,13326.09,606.47,768.34,0.0
2008-07-21,5832.12,4325.28,37361.91,13806.24,625.54,781.39,0.0
2008-07-18,5735.27,4262.46,37089.81,13431.17,616.79,778.45,0.0
2008-07-17,5633.22,4222.62,37961.25,13252.19,614.58,764.47,0.0
2008-07-16,5441.75,4038.51,36655.77,12598.31,593.99,729.49,0.0
2008-07-15,5674.34,4191.52,38149.62,13075.67,618.79,753.04,0.0
2008-07-14,6012.11,4379.05,40449.85,13788.87,654.14,784.16,0.0
2008-07-11,6076.37,4438.3,40198.08,13895.96,657.23,792.56,0.0
2008-07-10,6188.68,4480.21,41301.28,14202.87,672.36,805.93,0.0
2008-07-09,6286.64,4528.61,42340.44,14456.18,685.14,814.42,0.0
2008-07-08,6106.48,4417.81,41037.98,13997.02,665.7,798.07,0.0
2008-07-07,6102.49,4422.24,41526.8,14058.2,667.83,798.45,0.0
2008-07-04,6179.88,4447.44,41423.95,14233.99,673.39,802.8,0.0
2008-07-03,6231.0,4493.81,42293.44,14353.83,682.44,807.05,0.0
2008-07-02,6342.2,4573.13,43681.1,14591.99,698.11,817.82,0.0
2008-07-01,6299.63,4493.32,44767.62,14412.66,699.91,807.1,0.0
2008-06-30,6502.65,4637.5,46270.19,14843.22,721.86,834.48,0.0
2008-06-27,6595.49,4727.47,47569.95,15106.04,735.65,837.43,0.0
2008-06-26,6438.02,4612.93,46824.18,14754.98,719.0,830.88,0.0
2008-06-25,6598.97,4728.21,48702.31,15189.76,740.99,846.47,0.0
2008-06-24,6666.93,4756.43,49197.75,15320.69,748.83,858.28,0.0
2008-06-23,6815.44,4870.11,50528.21,15667.41,766.19,873.61,0.0
2008-06-20,6891.46,4913.68,51330.74,15955.58,776.01,882.71,0.0
2008-06-19,7012.92,5011.91,52111.79,16117.17,790.41,901.83,0.0
2008-06-18,7210.41,5122.68,53292.63,16589.73,810.41,917.19,0.0
2008-06-17,7383.17,5240.56,55155.94,17128.33,834.21,932.97,0.0
2008-06-16,7359.91,5222.48,53034.93,16911.22,822.01,926.81,0.0
2008-06-13,7367.83,5233.9,52753.47,16903.28,821.24,930.08,0.0
2008-06-12,7351.07,5219.29,52336.58,16816.12,817.22,926.45,0.0
2008-06-11,7422.2,5276.25,52523.39,16936.49,824.59,934.29,0.0
2008-06-10,7382.69,5230.45,52311.13,16885.27,819.99,924.14,0.0
2008-06-09,7597.64,5357.1,53654.07,17383.02,844.05,946.03,0.0
2008-06-06,7665.64,5399.43,55074.31,17564.76,855.33,952.78,0.0
2008-06-05,7621.05,5367.77,54649.42,17498.69,849.97,949.64,0.0
2008-06-04,7630.63,5365.34,55033.93,17522.11,852.76,952.15,0.0
2008-06-03,7840.91,5489.74,55992.25,18050.51,873.91,983.6,0.0
2008-06-02,7946.2,5553.13,55884.1,18239.32,881.75,991.24,0.0
2008-05-30,7805.21,5488.62,56007.51,17907.23,871.11,984.11,0.0
2008-05-29,7648.53,5388.58,56030.14,17682.08,860.33,960.56,0.0
2008-05-28,7487.65,5298.48,54451.0,17465.12,841.42,942.11,0.0
2008-05-27,7412.93,5270.96,54795.46,17209.87,838.65,943.41,0.0
2008-05-26,7311.75,5203.99,53128.61,16988.46,821.83,929.08,0.0
2008-05-23,7341.71,5188.02,51874.0,17065.89,814.98,936.03,0.0
2008-05-22,7362.71,5195.44,52224.35,17107.92,817.31,940.49,0.0
2008-05-21,7484.01,5268.22,53222.71,17267.32,830.67,958.77,0.0
2008-05-20,7552.36,5292.19,53553.17,17529.37,837.69,963.03,0.0
2008-05-19,7589.11,5306.84,54275.49,17583.15,844.43,964.63,0.0
2008-05-16,7542.36,5254.93,54149.5,17573.7,840.7,949.13,0.0
2008-05-15,7335.37,5134.02,53271.42,17143.79,820.2,921.33,0.0
2008-05-14,7056.51,4991.66,50592.4,16592.55,786.29,893.31,0.0
2008-05-13,6883.85,4884.87,48542.69,16259.99,763.91,872.78,0.0
2008-05-12,6874.26,4888.23,49629.04,16161.03,767.41,877.2,0.0
2008-05-09,6949.54,4996.95,50829.44,16258.58,778.63,879.47,0.0
2008-05-08,7039.3,5053.04,52647.51,16483.02,794.55,890.95,0.0
2008-05-07,7091.35,5090.92,53943.15,16652.69,805.69,896.59,0.0
2008-05-06,7101.18,5107.27,53840.19,16620.1,805.06,900.0,0.0
2008-05-05,7147.26,5108.11,54316.24,16676.68,809.39,904.17,0.0
2008-04-30,7020.48,5028.04,52494.46,16408.71,793.19,886.29,0.0
2008-04-29,7069.13,5048.67,52822.93,16278.44,798.97,891.65,0.0
2008-04-25,6974.9,4991.38,51125.96,16050.84,783.65,880.33,0.0
2008-04-24,6913.46,4962.61,50646.48,15841.71,777.96,864.03,0.0
2008-04-23,6848.37,4912.07,50646.48,15716.14,771.77,848.97,0.0
2008-04-22,6949.19,4955.57,50486.65,15820.19,775.74,858.09,0.0
2008-04-21,7003.41,4976.06,51585.9,15955.25,784.74,866.92,0.0
2008-04-18,6927.54,4902.43,51604.36,15774.27,778.11,858.63,0.0
2008-04-17,6881.97,4876.49,51405.51,15699.84,773.91,851.29,0.0
2008-04-16,6857.38,4855.19,50265.69,15540.3,765.22,848.19,0.0
2008-04-15,6786.83,4796.17,50576.08,15292.95,759.53,849.32,0.0
2008-04-14,6718.57,4757.9,50455.37,15075.13,753.44,846.65,0.0
2008-04-11,6980.21,4926.32,52394.74,15667.56,782.23,890.42,0.0
2008-04-10,7120.48,5004.47,52976.44,16000.76,795.99,907.69,0.0
2008-04-09,7190.98,5048.9,54374.08,16274.83,807.62,916.94,0.0
2008-04-08,7273.7,5125.27,55416.46,16362.87,818.97,924.85,0.0
2008-04-07,7344.93,5194.56,56672.95,16562.07,830.61,928.88,0.0
2008-04-04,7183.46,5097.68,54875.15,16237.05,809.21,914.79,0.0
2008-04-03,7118.75,5059.14,53767.42,16167.43,798.79,906.92,0.0
2008-04-02,7108.88,5085.4,53883.23,16179.05,798.71,914.27,0.0
2008-04-01,7005.29,5023.91,53540.65,15859.19,789.52,903.5,0.0
2008-03-31,6920.01,4964.97,52715.06,15654.91,795.95,900.25,0.0
2008-03-28,6964.38,5002.2,53779.78,15731.07,804.2,900.79,0.0
2008-03-27,6864.81,4943.99,52978.59,15424.47,793.62,888.17,0.0
2008-03-26,6833.31,4900.11,52872.83,15153.81,789.81,891.47,0.0
2008-03-25,6887.48,4925.45,54186.92,15243.65,799.44,897.39,0.0
2008-03-24,6884.01,4906.49,53363.21,15128.54,795.06,906.5,0.0
2008-03-21,6857.7,4873.4,52660.71,15092.25,789.58,910.28,0.0
2008-03-20,6762.74,4784.55,52375.41,14819.79,776.92,902.16,0.0
2008-03-19,7294.18,5129.3,54617.3,16078.45,830.53,952.0,0.0
2008-03-18,7344.65,5157.71,56517.42,16229.66,843.55,953.14,0.0
2008-03-17,7206.97,5090.33,56269.61,15963.1,832.11,937.54,0.0
2008-03-14,7449.66,5257.02,57528.28,16491.82,856.07,961.95,0.0
2008-03-13,7367.89,5185.93,58126.79,16277.23,850.95,953.34,0.0
2008-03-12,7413.36,5221.0,59632.97,16376.63,860.29,959.59,0.0
2008-03-11,7303.74,5150.58,59051.06,16123.28,848.1,951.25,0.0
2008-03-10,7341.33,5172.13,59359.31,16193.16,852.1,955.24,0.0
2008-03-07,7286.33,5135.95,59425.18,16088.7,848.56,937.15,0.0
2008-03-06,7428.6,5213.41,61016.18,16408.67,867.59,941.21,0.0
2008-03-05,7360.57,5162.99,60420.69,16240.71,858.3,935.29,0.0
2008-03-04,7347.16,5145.62,59592.1,16221.99,852.81,934.71,0.0
